 1.12000000e+00  7.40000000e-01  1.12000000e+00  3.66479464e-05  1.12000000e+00  1.12000000e+00 
 1.13000000e+00  7.40000000e-01  1.13000000e+00  3.66724302e-05  1.13000000e+00  1.13000000e+00 
 1.14000000e+00  7.40000000e-01  1.14000000e+00  3.66967050e-05  1.14000000e+00  1.14000000e+00 
 1.15000000e+00  7.40000000e-01  1.15000000e+00  3.67207775e-05  1.15000000e+00  1.15000000e+00 
 1.16000000e+00  7.40000000e-01  1.16000000e+00  3.67446536e-05  1.16000000e+00  1.16000000e+00 
 1.17000000e+00  7.40000000e-01  1.17000000e+00  3.67683396e-05  1.17000000e+00  1.17000000e+00 
 1.18000000e+00  7.40000000e-01  1.18000000e+00  3.67918410e-05  1.18000000e+00  1.18000000e+00 
 1.19000000e+00  7.40000000e-01  1.19000000e+00  3.68151632e-05  1.19000000e+00  1.19000000e+00 
 1.20000000e+00  7.40000000e-01  1.20000000e+00  3.68383119e-05  1.20000000e+00  1.20000000e+00 
 1.21000000e+00  7.40000000e-01  1.21000000e+00  3.68612920e-05  1.21000000e+00  1.21000000e+00 
 1.22000000e+00  7.40000000e-01  1.22000000e+00  3.68841086e-05  1.22000000e+00  1.22000000e+00 
 1.23000000e+00  7.40000000e-01  1.23000000e+00  3.69067661e-05  1.23000000e+00  1.23000000e+00 
 1.24000000e+00  7.40000000e-01  1.24000000e+00  3.69292692e-05  1.24000000e+00  1.24000000e+00 
 1.25000000e+00  7.40000000e-01  1.25000000e+00  3.69516226e-05  1.25000000e+00  1.25000000e+00 
 1.26000000e+00  7.40000000e-01  1.26000000e+00  3.69738300e-05  1.26000000e+00  1.26000000e+00 
 1.27000000e+00  7.40000000e-01  1.27000000e+00  3.69958957e-05  1.27000000e+00  1.27000000e+00 
 1.28000000e+00  7.40000000e-01  1.28000000e+00  3.70178240e-05  1.28000000e+00  1.28000000e+00 
 1.29000000e+00  7.40000000e-01  1.29000000e+00  3.70396182e-05  1.29000000e+00  1.29000000e+00 
 1.30000000e+00  7.40000000e-01  1.30000000e+00  3.70612823e-05  1.30000000e+00  1.30000000e+00 
 1.31000000e+00  7.40000000e-01  1.31000000e+00  3.70828196e-05  1.31000000e+00  1.31000000e+00 
 1.32000000e+00  7.40000000e-01  1.32000000e+00  3.71042336e-05  1.32000000e+00  1.32000000e+00 
 1.33000000e+00  7.40000000e-01  1.33000000e+00  3.71255277e-05  1.33000000e+00  1.33000000e+00 
 1.34000000e+00  7.40000000e-01  1.34000000e+00  3.71467050e-05  1.34000000e+00  1.34000000e+00 
 1.35000000e+00  7.40000000e-01  1.35000000e+00  3.71677685e-05  1.35000000e+00  1.35000000e+00 
 1.36000000e+00  7.40000000e-01  1.36000000e+00  3.71887216e-05  1.36000000e+00  1.36000000e+00 
 1.37000000e+00  7.40000000e-01  1.37000000e+00  3.72095666e-05  1.37000000e+00  1.37000000e+00 
 1.38000000e+00  7.40000000e-01  1.38000000e+00  3.72303068e-05  1.38000000e+00  1.38000000e+00 
 1.39000000e+00  7.40000000e-01  1.39000000e+00  3.72509443e-05  1.39000000e+00  1.39000000e+00 
 1.40000000e+00  7.40000000e-01  1.40000000e+00  3.72714824e-05  1.40000000e+00  1.40000000e+00 
 1.41000000e+00  7.40000000e-01  1.41000000e+00  3.72919233e-05  1.41000000e+00  1.41000000e+00 
 1.42000000e+00  7.40000000e-01  1.42000000e+00  3.73122696e-05  1.42000000e+00  1.42000000e+00 
 1.43000000e+00  7.40000000e-01  1.43000000e+00  3.73325234e-05  1.43000000e+00  1.43000000e+00 
 1.44000000e+00  7.40000000e-01  1.44000000e+00  3.73526873e-05  1.44000000e+00  1.44000000e+00 
 1.45000000e+00  7.40000000e-01  1.45000000e+00  3.73727633e-05  1.45000000e+00  1.45000000e+00 
 1.46000000e+00  7.40000000e-01  1.46000000e+00  3.73927539e-05  1.46000000e+00  1.46000000e+00 
 1.47000000e+00  7.40000000e-01  1.47000000e+00  3.74126608e-05  1.47000000e+00  1.47000000e+00 
 1.48000000e+00  7.40000000e-01  1.48000000e+00  3.74324867e-05  1.48000000e+00  1.48000000e+00 
 1.49000000e+00  7.40000000e-01  1.49000000e+00  3.74522326e-05  1.49000000e+00  1.49000000e+00 
 1.50000000e+00  7.40000000e-01  1.50000000e+00  3.74719014e-05  1.50000000e+00  1.50000000e+00 
 1.51000000e+00  7.40000000e-01  1.51000000e+00  3.74914944e-05  1.51000000e+00  1.51000000e+00 
 1.52000000e+00  7.40000000e-01  1.52000000e+00  3.75110136e-05  1.52000000e+00  1.52000000e+00 
 1.53000000e+00  7.40000000e-01  1.53000000e+00  3.75304611e-05  1.53000000e+00  1.53000000e+00 
 1.54000000e+00  7.40000000e-01  1.54000000e+00  3.75498381e-05  1.54000000e+00  1.54000000e+00 
 1.55000000e+00  7.40000000e-01  1.55000000e+00  3.75691467e-05  1.55000000e+00  1.55000000e+00 
