run_id,vg,vd,id,v_vth0,v_u0,v_rdsw,v_nfactor,v_vsat,v_eta0,v_delta
71,0.69,1.85,-4.34534362e-06,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.7,1.85,-6.119589e-06,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.71,1.85,-8.45289226e-06,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.72,1.85,-1.1429498e-05,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.73,1.85,-1.51102353e-05,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.74,1.85,-1.95252662e-05,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.75,1.85,-2.46724707e-05,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.76,1.85,-3.05212042e-05,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.77,1.85,-3.70196022e-05,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.78,1.85,-4.41030951e-05,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.79,1.85,-5.1702214e-05,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.8,1.85,-5.97486058e-05,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.81,1.85,-6.81789703e-05,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.82,1.85,-7.69371494e-05,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.83,1.85,-8.59748256e-05,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.84,1.85,-9.52513118e-05,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.85,1.85,-0.000104732831,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.86,1.85,-0.000114391575,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.87,1.85,-0.000124204722,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.88,1.85,-0.000134153523,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.89,1.85,-0.000144222502,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.9,1.85,-0.000154398783,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.91,1.85,-0.000164671548,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.92,1.85,-0.000175031599,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.93,1.85,-0.000185471022,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.94,1.85,-0.000195982917,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.95,1.85,-0.000206561203,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.96,1.85,-0.000217200458,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.97,1.85,-0.000227895798,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.98,1.85,-0.000238642795,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.99,1.85,-0.000249437404,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.0,1.85,-0.000260275908,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.01,1.85,-0.000271154881,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.02,1.85,-0.00028207115,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.03,1.85,-0.00029302177,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
