run_id,vg,vd,id,v_vth0
5,1.43,1.85,-0.000528529879,0.3124117712333046
5,1.44,1.85,-0.000536711629,0.3124117712333046
5,1.45,1.85,-0.000544893456,0.3124117712333046
5,1.46,1.85,-0.000553074831,0.3124117712333046
5,1.47,1.85,-0.000561255246,0.3124117712333046
5,1.48,1.85,-0.00056943421,0.3124117712333046
5,1.49,1.85,-0.000577611249,0.3124117712333046
5,1.5,1.85,-0.000585785907,0.3124117712333046
5,1.51,1.85,-0.000593957744,0.3124117712333046
5,1.52,1.85,-0.000602126335,0.3124117712333046
5,1.53,1.85,-0.000610291272,0.3124117712333046
5,1.54,1.85,-0.000618452158,0.3124117712333046
5,1.55,1.85,-0.000626608612,0.3124117712333046
5,1.56,1.85,-0.000634760267,0.3124117712333046
5,1.57,1.85,-0.000642906768,0.3124117712333046
5,1.58,1.85,-0.000651047771,0.3124117712333046
5,1.59,1.85,-0.000659182946,0.3124117712333046
5,1.6,1.85,-0.000667311974,0.3124117712333046
5,1.61,1.85,-0.000675434546,0.3124117712333046
5,1.62,1.85,-0.000683550365,0.3124117712333046
5,1.63,1.85,-0.000691659143,0.3124117712333046
5,1.64,1.85,-0.000699760602,0.3124117712333046
5,1.65,1.85,-0.000707854474,0.3124117712333046
5,1.66,1.85,-0.0007159405,0.3124117712333046
5,1.67,1.85,-0.00072401843,0.3124117712333046
5,1.68,1.85,-0.000732088022,0.3124117712333046
5,1.69,1.85,-0.000740149043,0.3124117712333046
5,1.7,1.85,-0.000748201266,0.3124117712333046
5,1.71,1.85,-0.000756244474,0.3124117712333046
5,1.72,1.85,-0.000764278456,0.3124117712333046
5,1.73,1.85,-0.000772303008,0.3124117712333046
5,1.74,1.85,-0.000780317933,0.3124117712333046
5,1.75,1.85,-0.000788323041,0.3124117712333046
5,1.76,1.85,-0.000796318148,0.3124117712333046
5,1.77,1.85,-0.000804303075,0.3124117712333046
5,1.78,1.85,-0.000812277652,0.3124117712333046
5,1.79,1.85,-0.000820241711,0.3124117712333046
5,1.8,1.85,-0.000828195091,0.3124117712333046
5,1.81,1.85,-0.000836137638,0.3124117712333046
5,1.82,1.85,-0.0008440692,0.3124117712333046
5,1.83,1.85,-0.000851989632,0.3124117712333046
5,1.84,1.85,-0.000859898793,0.3124117712333046
5,1.85,1.85,-0.000867796548,0.3124117712333046
