run_id,vg,vd,id,v_vth0,v_u0,v_rdsw,v_nfactor,v_vsat,v_eta0,v_delta
0,0.54,1.85,0.54,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,0.55,1.85,0.55,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,0.56,1.85,0.56,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,0.57,1.85,0.57,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,0.58,1.85,0.58,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,0.59,1.85,0.59,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,0.6,1.85,0.6,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,0.61,1.85,0.61,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,0.62,1.85,0.62,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,0.63,1.85,0.63,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,0.64,1.85,0.64,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,0.65,1.85,0.65,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,0.66,1.85,0.66,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,0.67,1.85,0.67,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,0.68,1.85,0.68,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,0.69,1.85,0.69,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,0.7,1.85,0.7,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,0.71,1.85,0.71,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,0.72,1.85,0.72,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,0.73,1.85,0.73,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,0.74,1.85,0.74,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,0.75,1.85,0.75,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,0.76,1.85,0.76,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,0.77,1.85,0.77,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,0.78,1.85,0.78,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,0.79,1.85,0.79,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
0,0.8,1.85,0.8,0.3590336799475945,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
