vgate,idrain,idrain-fit,errors,vbulk,vdrain,vsource
-1.04,4.55e-06,4.4238917e-06,0.027716109890109794,0.0,-0.37,0.0
-1.05,5.05e-06,5.013122e-06,0.007302574257425794,0.0,-0.37,0.0
-1.06,5.55e-06,5.6751522e-06,0.022549945945945855,0.0,-0.37,0.0
-1.07,6.17e-06,6.417288e-06,0.04007909238249592,0.0,-0.37,0.0
-1.08,6.3e-06,7.247161e-06,0.15034301587301588,0.0,-0.37,0.0
-1.09,7.36e-06,8.172658e-06,0.11041548913043489,0.0,-0.37,0.0
-1.1,8.17e-06,9.2018334e-06,0.12629539779681773,0.0,-0.37,0.0
-1.11,8.92e-06,1.0342806e-05,0.1595073991031391,0.0,-0.37,0.0
-1.12,1.023e-05,1.1603641e-05,0.1342757575757576,0.0,-0.37,0.0
-1.13,1.122e-05,1.2992215e-05,0.15795142602495552,0.0,-0.37,0.0
-1.14,1.228e-05,1.4516072e-05,0.1820905537459284,0.0,-0.37,0.0
-1.15,1.366e-05,1.6182275e-05,0.18464677891654474,0.0,-0.37,0.0
-1.16,1.515e-05,1.7997247e-05,0.18793709570957087,0.0,-0.37,0.0
-1.17,1.665e-05,1.9966619e-05,0.19919633633633632,0.0,-0.37,0.0
-1.18,1.877e-05,2.2095078e-05,0.17714853489611077,0.0,-0.37,0.0
-1.19,2.076e-05,2.4386231e-05,0.1746739402697494,0.0,-0.37,0.0
-1.2,2.288e-05,2.6842481e-05,0.17318535839160837,0.0,-0.37,0.0
-1.21,2.532e-05,2.9464931e-05,0.16370185624012637,0.0,-0.37,0.0
-1.22,2.731e-05,3.2253304e-05,0.18100710362504582,0.0,-0.37,0.0
-1.23,3.061e-05,3.5205896e-05,0.1501436131983011,0.0,-0.37,0.0
-1.24,3.292e-05,3.8319567e-05,0.16402086877278244,0.0,-0.37,0.0
-1.25,3.585e-05,4.158975e-05,0.1601046025104604,0.0,-0.37,0.0
-1.26,3.872e-05,4.5010509e-05,0.1624614927685949,0.0,-0.37,0.0
-1.27,4.165e-05,4.857462e-05,0.16625738295318124,0.0,-0.37,0.0
-1.28,4.502e-05,5.2273677e-05,0.1611212127943136,0.0,-0.37,0.0
-1.29,4.851e-05,5.6098236e-05,0.15642622139765,0.0,-0.37,0.0
-1.3,5.188e-05,6.0037967e-05,0.1572468581341558,0.0,-0.37,0.0
-1.31,5.375e-05,6.4081831e-05,0.19222011162790698,0.0,-0.37,0.0
-1.32,5.899e-05,6.8218259e-05,0.15643768435328012,0.0,-0.37,0.0
-1.33,6.223e-05,7.2435336e-05,0.16399382934276072,0.0,-0.37,0.0
-1.34,6.616e-05,7.6720987e-05,0.15962797762998782,0.0,-0.37,0.0
-1.35,7.027e-05,8.1063147e-05,0.15359537498221143,0.0,-0.37,0.0
-1.36,7.37e-05,8.5449924e-05,0.1594290909090908,0.0,-0.37,0.0
-1.37,7.751e-05,8.9869743e-05,0.15945997935750236,0.0,-0.37,0.0
-1.38,8.13e-05,9.4311467e-05,0.16004264452644534,0.0,-0.37,0.0
-1.39,8.518e-05,9.8764506e-05,0.1594799953040621,0.0,-0.37,0.0
-1.4,8.929e-05,0.00010321889,0.15599608018815098,0.0,-0.37,0.0
-1.41,9.303e-05,0.00010766535,0.15731860690099977,0.0,-0.37,0.0
-1.42,9.715e-05,0.00011209531,0.1538374678332475,0.0,-0.37,0.0
-1.43,0.0001012,0.00011650098,0.15119545454545463,0.0,-0.37,0.0
-1.44,0.00010506,0.0001208753,0.15053588425661532,0.0,-0.37,0.0
-1.45,0.00010836,0.00012521195,0.15551818014027308,0.0,-0.37,0.0
-1.46,0.00011286,0.00012950533,0.14748653198653208,0.0,-0.37,0.0
-1.47,0.00011691,0.00013375055,0.14404713027114868,0.0,-0.37,0.0
-1.48,0.00012096,0.00013794337,0.14040484457671965,0.0,-0.37,0.0
-1.49,0.00012495,0.00014208013,0.13709587835134046,0.0,-0.37,0.0
-1.5,0.00012857,0.00014615778,0.13679536439293774,0.0,-0.37,0.0
-1.51,0.00013224,0.00015017377,0.13561532062915926,0.0,-0.37,0.0
-1.52,0.00013642,0.00015412603,0.1297905732297317,0.0,-0.37,0.0
-1.53,0.00013998,0.0001580129,0.12882483211887413,0.0,-0.37,0.0
-1.54,0.00014384,0.00016183313,0.12509128197997774,0.0,-0.37,0.0
-1.55,0.00014758,0.0001655858,0.12200704702534221,0.0,-0.37,0.0
-1.56,0.00015107,0.00016927027,0.12047573972330698,0.0,-0.37,0.0
-1.57,0.00015507,0.0001728862,0.11489133939511202,0.0,-0.37,0.0
-1.58,0.00015825,0.00017643344,0.11490325434439189,0.0,-0.37,0.0
-1.59,0.00016181,0.00017991208,0.11187244298869037,0.0,-0.37,0.0
-1.6,0.00016473,0.00018332233,0.11286547684089106,0.0,-0.37,0.0
-1.61,0.00016811,0.00018666457,0.11037160192730966,0.0,-0.37,0.0
-1.62,0.00017197,0.00018993931,0.1044909577251847,0.0,-0.37,0.0
-1.63,0.00017508,0.00019314715,0.1031936828878227,0.0,-0.37,0.0
-1.64,0.00017863,0.00019628875,0.09885657504338576,0.0,-0.37,0.0
-1.65,0.00018089,0.00019936487,0.10213317485764817,0.0,-0.37,0.0
-1.66,0.00018431,0.0002023763,0.09802126851500194,0.0,-0.37,0.0
-1.67,0.00018861,0.00020532389,0.08861613912305821,0.0,-0.37,0.0
-1.68,0.00019049,0.0002082085,0.09301538138484955,0.0,-0.37,0.0
-1.69,0.00019366,0.00021103102,0.08969854383971906,0.0,-0.37,0.0
-1.7,0.0001964,0.00021379237,0.0885558553971486,0.0,-0.37,0.0
-1.71,0.00019922,0.00021649344,0.0867053508683867,0.0,-0.37,0.0
-1.72,0.0002027,0.00021913517,0.08108125308337444,0.0,-0.37,0.0
-1.73,0.00020457,0.00022171846,0.08382685633279567,0.0,-0.37,0.0
-1.74,0.00020775,0.00022424422,0.07939456077015641,0.0,-0.37,0.0
-1.75,0.00020963,0.00022671336,0.08149291609025418,0.0,-0.37,0.0
-1.76,0.00021306,0.00022912677,0.07540960292875248,0.0,-0.37,0.0
-1.77,0.00021575,0.00023148533,0.07293316338354573,0.0,-0.37,0.0
-1.78,0.00021787,0.00023378991,0.0730706843530546,0.0,-0.37,0.0
-1.79,0.00022047,0.00023604136,0.0706280219531002,0.0,-0.37,0.0
-1.8,0.00022292,0.00023824052,0.06872653866858075,0.0,-0.37,0.0
-1.81,0.00022533,0.00024038822,0.06682740868947762,0.0,-0.37,0.0
-1.82,0.00022795,0.00024248526,0.06376512393068655,0.0,-0.37,0.0
-1.83,0.00023077,0.00024453245,0.05963708454305152,0.0,-0.37,0.0
-1.84,0.00023244,0.00024653055,0.060620160041300955,0.0,-0.37,0.0
-1.85,0.00023475,0.00024848033,0.058489158679446346,0.0,-0.37,0.0
