vdrain,idrain,idrain-fit,errors,vbulk,vgate,vsource
-1.11,0.00043311,0.00041380158,0.04458086860151001,0.0,-1.85,0.0
-1.12,0.00043411,0.00041469888,0.04471474971781334,0.0,-1.85,0.0
-1.13,0.00043508,0.00041558767,0.04480171462719501,0.0,-1.85,0.0
-1.14,0.00043564,0.0004164684,0.0440078964282435,0.0,-1.85,0.0
-1.15,0.00043723,0.00041734151,0.04548747798641439,0.0,-1.85,0.0
-1.16,0.0004371,0.00041820744,0.043222512010981456,0.0,-1.85,0.0
-1.17,0.00043866,0.00041906657,0.04466655268317148,0.0,-1.85,0.0
-1.18,0.00043882,0.00041991928,0.04307169226562137,0.0,-1.85,0.0
-1.19,0.00044079,0.00042076592,0.045427709340048555,0.0,-1.85,0.0
-1.2,0.00044084,0.00042160683,0.043628459304963334,0.0,-1.85,0.0
-1.21,0.00044169,0.00042244232,0.043577350630532745,0.0,-1.85,0.0
-1.22,0.00044259,0.00042327269,0.04364606068822158,0.0,-1.85,0.0
-1.23,0.00044362,0.00042409823,0.04400561291195168,0.0,-1.85,0.0
-1.24,0.00044346,0.00042491919,0.04180943038831013,0.0,-1.85,0.0
-1.25,0.00044452,0.00042573583,0.04225719877620807,0.0,-1.85,0.0
-1.26,0.00044614,0.00042654839,0.043913592145963055,0.0,-1.85,0.0
-1.27,0.00044662,0.00042735709,0.04313042407415707,0.0,-1.85,0.0
-1.28,0.00044755,0.00042816214,0.043319986593676744,0.0,-1.85,0.0
-1.29,0.00044743,0.00042896374,0.04127184140535953,0.0,-1.85,0.0
-1.3,0.00044836,0.00042976208,0.04147988223748781,0.0,-1.85,0.0
-1.31,0.00044986,0.00043055733,0.042908171431111884,0.0,-1.85,0.0
-1.32,0.00045067,0.00043134967,0.04287023764617127,0.0,-1.85,0.0
-1.33,0.00045038,0.00043213925,0.04050079932501449,0.0,-1.85,0.0
-1.34,0.00045189,0.00043292622,0.04196547832437089,0.0,-1.85,0.0
-1.35,0.00045204,0.00043371072,0.040547916113618264,0.0,-1.85,0.0
-1.36,0.00045388,0.00043449289,0.04271417555300958,0.0,-1.85,0.0
-1.37,0.00045341,0.00043527285,0.040001654132021766,0.0,-1.85,0.0
-1.38,0.00045413,0.00043605072,0.039810803074009686,0.0,-1.85,0.0
-1.39,0.00045519,0.00043682661,0.04034225268569166,0.0,-1.85,0.0
-1.4,0.00045559,0.00043760063,0.03948587545819714,0.0,-1.85,0.0
-1.41,0.00045674,0.00043837287,0.04021353505276526,0.0,-1.85,0.0
-1.42,0.00045634,0.00043914344,0.03768365692247012,0.0,-1.85,0.0
-1.43,0.00045491,0.00043991242,0.032968235475148946,0.0,-1.85,0.0
-1.44,0.00045793,0.0004406799,0.03766973118162163,0.0,-1.85,0.0
-1.45,0.00045855,0.00044144595,0.03730029440628068,0.0,-1.85,0.0
-1.46,0.00045905,0.00044221065,0.03668304106306503,0.0,-1.85,0.0
-1.47,0.00046002,0.00044297407,0.03705475848876137,0.0,-1.85,0.0
-1.48,0.00046005,0.00044373629,0.0354607325290729,0.0,-1.85,0.0
-1.49,0.00046042,0.00044449735,0.034582880847921535,0.0,-1.85,0.0
-1.5,0.00046139,0.00044525733,0.03496536552591085,0.0,-1.85,0.0
-1.51,0.00046142,0.00044601628,0.03338329504572837,0.0,-1.85,0.0
-1.52,0.00046254,0.00044677426,0.034085138582609115,0.0,-1.85,0.0
-1.53,0.00046308,0.00044753131,0.03357668221473612,0.0,-1.85,0.0
-1.54,0.00046329,0.00044828749,0.032382546569103554,0.0,-1.85,0.0
-1.55,0.00046416,0.00044904284,0.03256885556704584,0.0,-1.85,0.0
-1.56,0.00046504,0.0004497974,0.03277696542232924,0.0,-1.85,0.0
-1.57,0.00046516,0.00045055121,0.0314059463410439,0.0,-1.85,0.0
-1.58,0.00046616,0.00045130432,0.0318681997597392,0.0,-1.85,0.0
-1.59,0.00046641,0.00045205676,0.030773868484809515,0.0,-1.85,0.0
-1.6,0.00046688,0.00045280857,0.030139286326250767,0.0,-1.85,0.0
-1.61,0.00046729,0.00045355977,0.02938267457039525,0.0,-1.85,0.0
-1.62,0.00046806,0.00045431041,0.029375699696620076,0.0,-1.85,0.0
-1.63,0.00046903,0.0004550605,0.02978380913800828,0.0,-1.85,0.0
-1.64,0.000469,0.00045581008,0.028123496801705745,0.0,-1.85,0.0
-1.65,0.00046912,0.00045655918,0.026775281377899113,0.0,-1.85,0.0
-1.66,0.00047034,0.00045730782,0.027707998469192596,0.0,-1.85,0.0
-1.67,0.00047046,0.00045805603,0.02636562088169025,0.0,-1.85,0.0
-1.68,0.00047081,0.00045880382,0.02550111509950934,0.0,-1.85,0.0
-1.69,0.00047152,0.00045955122,0.025383398371225042,0.0,-1.85,0.0
-1.7,0.00047181,0.00046029825,0.024399122528136332,0.0,-1.85,0.0
-1.71,0.00047277,0.00046104493,0.02480079108234452,0.0,-1.85,0.0
-1.72,0.00047377,0.00046179128,0.02528382970639761,0.0,-1.85,0.0
-1.73,0.00047355,0.00046253731,0.023255601309259796,0.0,-1.85,0.0
-1.74,0.00047358,0.00046328305,0.0217427889691287,0.0,-1.85,0.0
-1.75,0.00047386,0.00046402851,0.02074766808762085,0.0,-1.85,0.0
-1.76,0.00047477,0.0004647737,0.02105503717589572,0.0,-1.85,0.0
-1.77,0.0004752,0.00046551864,0.020373232323232356,0.0,-1.85,0.0
-1.78,0.00047623,0.00046626334,0.020928248955336702,0.0,-1.85,0.0
-1.79,0.00047661,0.00046700781,0.02014684962547994,0.0,-1.85,0.0
-1.8,0.00047657,0.00046775208,0.018502885200495214,0.0,-1.85,0.0
-1.81,0.00047767,0.00046849614,0.019205434714342638,0.0,-1.85,0.0
-1.82,0.0004762,0.00046924001,0.01461568668626619,0.0,-1.85,0.0
-1.83,0.00047885,0.00046998371,0.01851579826668056,0.0,-1.85,0.0
-1.84,0.0004792,0.00047072724,0.0176810517529215,0.0,-1.85,0.0
-1.85,0.00047988,0.0004714706,0.017523964324414425,0.0,-1.85,0.0
