-1.08000000e+00 -6.21087417e-12 -1.08000000e+00 -1.08000000e+00 
-1.09000000e+00 -6.26624514e-12 -1.09000000e+00 -1.09000000e+00 
-1.10000000e+00 -6.32161373e-12 -1.10000000e+00 -1.10000000e+00 
-1.11000000e+00 -6.37698001e-12 -1.11000000e+00 -1.11000000e+00 
-1.12000000e+00 -6.43234403e-12 -1.12000000e+00 -1.12000000e+00 
-1.13000000e+00 -6.48770587e-12 -1.13000000e+00 -1.13000000e+00 
-1.14000000e+00 -6.54306557e-12 -1.14000000e+00 -1.14000000e+00 
-1.15000000e+00 -6.59842321e-12 -1.15000000e+00 -1.15000000e+00 
-1.16000000e+00 -6.65377883e-12 -1.16000000e+00 -1.16000000e+00 
-1.17000000e+00 -6.70913248e-12 -1.17000000e+00 -1.17000000e+00 
-1.18000000e+00 -6.76448422e-12 -1.18000000e+00 -1.18000000e+00 
-1.19000000e+00 -6.81983411e-12 -1.19000000e+00 -1.19000000e+00 
-1.20000000e+00 -6.87518218e-12 -1.20000000e+00 -1.20000000e+00 
-1.21000000e+00 -6.93052849e-12 -1.21000000e+00 -1.21000000e+00 
-1.22000000e+00 -6.98587308e-12 -1.22000000e+00 -1.22000000e+00 
-1.23000000e+00 -7.04121600e-12 -1.23000000e+00 -1.23000000e+00 
-1.24000000e+00 -7.09655729e-12 -1.24000000e+00 -1.24000000e+00 
-1.25000000e+00 -7.15189699e-12 -1.25000000e+00 -1.25000000e+00 
-1.26000000e+00 -7.20723514e-12 -1.26000000e+00 -1.26000000e+00 
-1.27000000e+00 -7.26257178e-12 -1.27000000e+00 -1.27000000e+00 
-1.28000000e+00 -7.31790695e-12 -1.28000000e+00 -1.28000000e+00 
-1.29000000e+00 -7.37324069e-12 -1.29000000e+00 -1.29000000e+00 
-1.30000000e+00 -7.42857303e-12 -1.30000000e+00 -1.30000000e+00 
-1.31000000e+00 -7.48390401e-12 -1.31000000e+00 -1.31000000e+00 
-1.32000000e+00 -7.53923366e-12 -1.32000000e+00 -1.32000000e+00 
-1.33000000e+00 -7.59456202e-12 -1.33000000e+00 -1.33000000e+00 
-1.34000000e+00 -7.64988911e-12 -1.34000000e+00 -1.34000000e+00 
-1.35000000e+00 -7.70521497e-12 -1.35000000e+00 -1.35000000e+00 
-1.36000000e+00 -7.76053962e-12 -1.36000000e+00 -1.36000000e+00 
-1.37000000e+00 -7.81586311e-12 -1.37000000e+00 -1.37000000e+00 
-1.38000000e+00 -7.87118545e-12 -1.38000000e+00 -1.38000000e+00 
-1.39000000e+00 -7.92650667e-12 -1.39000000e+00 -1.39000000e+00 
-1.40000000e+00 -7.98182680e-12 -1.40000000e+00 -1.40000000e+00 
-1.41000000e+00 -8.03714587e-12 -1.41000000e+00 -1.41000000e+00 
-1.42000000e+00 -8.09246390e-12 -1.42000000e+00 -1.42000000e+00 
-1.43000000e+00 -8.14778092e-12 -1.43000000e+00 -1.43000000e+00 
-1.44000000e+00 -8.20309695e-12 -1.44000000e+00 -1.44000000e+00 
-1.45000000e+00 -8.25841202e-12 -1.45000000e+00 -1.45000000e+00 
-1.46000000e+00 -8.31372614e-12 -1.46000000e+00 -1.46000000e+00 
-1.47000000e+00 -8.36903934e-12 -1.47000000e+00 -1.47000000e+00 
-1.48000000e+00 -8.42435164e-12 -1.48000000e+00 -1.48000000e+00 
-1.49000000e+00 -8.47966307e-12 -1.49000000e+00 -1.49000000e+00 
-1.50000000e+00 -8.53497364e-12 -1.50000000e+00 -1.50000000e+00 
-1.51000000e+00 -8.59028338e-12 -1.51000000e+00 -1.51000000e+00 
-1.52000000e+00 -8.64559230e-12 -1.52000000e+00 -1.52000000e+00 
-1.53000000e+00 -8.70090042e-12 -1.53000000e+00 -1.53000000e+00 
-1.54000000e+00 -8.75620776e-12 -1.54000000e+00 -1.54000000e+00 
-1.55000000e+00 -8.81151435e-12 -1.55000000e+00 -1.55000000e+00 
-1.56000000e+00 -8.86682019e-12 -1.56000000e+00 -1.56000000e+00 
-1.57000000e+00 -8.92212530e-12 -1.57000000e+00 -1.57000000e+00 
-1.58000000e+00 -8.97742971e-12 -1.58000000e+00 -1.58000000e+00 
-1.59000000e+00 -9.03273342e-12 -1.59000000e+00 -1.59000000e+00 
-1.60000000e+00 -9.08803646e-12 -1.60000000e+00 -1.60000000e+00 
-1.61000000e+00 -9.14333884e-12 -1.61000000e+00 -1.61000000e+00 
-1.62000000e+00 -9.19864057e-12 -1.62000000e+00 -1.62000000e+00 
-1.63000000e+00 -9.25394168e-12 -1.63000000e+00 -1.63000000e+00 
-1.64000000e+00 -9.30924217e-12 -1.64000000e+00 -1.64000000e+00 
-1.65000000e+00 -9.36454205e-12 -1.65000000e+00 -1.65000000e+00 
-1.66000000e+00 -9.41984135e-12 -1.66000000e+00 -1.66000000e+00 
-1.67000000e+00 -9.47514008e-12 -1.67000000e+00 -1.67000000e+00 
